,,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,members
Roborovski hamster,1,VEGF signaling pathway,3/32,0.3123063898473925,0.6706368792512428,1.7598124314077621,PIK3CB;MAPKAPK3;RAC2,3
Roborovski hamster,1,Morphine addiction,2/19,0.32635226341151224,0.6934985597494635,2.093906524695658,GRK6;GNG5,2
Roborovski hamster,1,Fc epsilon RI signaling pathway,3/35,0.36373931893363254,0.7090055178955238,1.6103286384976525,PIK3CB;ALOX5AP;RAC2,3
Roborovski hamster,1,RIG-I-like receptor signaling pathway,3/34,0.34662635511208323,0.7090055178955238,1.6572679937592811,NFKBIA;IRF3;OTUD5,3
Roborovski hamster,1,Cell cycle,5/65,0.36770266673579177,0.7090055178955238,1.3720851538162964,GADD45A;GADD45G;CDKN2D;GADD45B;MYC,5
Roborovski hamster,1,Proteoglycans in cancer,7/94,0.3536899627773078,0.7090055178955238,1.2976138467619465,PIK3CB;ACTB;DDX5;EIF4B;MYC;RPS6;RHOA,7
Roborovski hamster,1,Rheumatoid arthritis,3/34,0.34662635511208323,0.7090055178955238,1.6572679937592811,LTB;JUN;FOS,3
Roborovski hamster,1,Focal adhesion,7/93,0.3435276273462958,0.7090055178955238,1.311702328971622,JUN;PIK3CB;ACTB;ITGB7;VASP;RAC2;RHOA,7
Roborovski hamster,1,Viral myocarditis,2/21,0.3718803451706914,0.7090055178955238,1.8985228195794097,ACTB;RAC2,2
Roborovski hamster,1,Human cytomegalovirus infection,8/110,0.3611041911267262,0.7090055178955238,1.2577580107146467,RHOA;PIK3CB;IRF3;MYC;RAC2;GNG5;NFKBIA;RHEB,8
Roborovski hamster,1,GABAergic synapse,2/21,0.3718803451706914,0.7090055178955238,1.8985228195794097,GABARAP;GNG5,2
Roborovski hamster,1,Axon guidance,5/64,0.35528649366696824,0.7090055178955238,1.3935801421020184,PIK3CB;SEMA4D;RAC2;CFL1;RHOA,5
Roborovski hamster,1,ErbB signaling pathway,3/36,0.38077955381206036,0.7192502683116696,1.5659613027024146,PIK3CB;JUN;MYC,3
Roborovski hamster,1,MicroRNAs in cancer,5/67,0.392539020960039,0.7235508388029056,1.3310058428702496,MCL1;RASSF1;DDIT4;MYC;RHOA,5
Roborovski hamster,1,Sphingolipid signaling pathway,5/67,0.392539020960039,0.7235508388029056,1.3310058428702496,S1PR4;PIK3CB;PPP2R5A;RAC2;RHOA,5
Roborovski hamster,1,Dopaminergic synapse,4/52,0.39593901819558064,0.7235508388029056,1.3998513839866245,FOS;PPP2R5A;SLC18A2;GNG5,4
Roborovski hamster,1,p53 signaling pathway,3/38,0.4145303842282257,0.7290017101944659,1.4841410211060015,GADD45A;GADD45G;GADD45B,3
Roborovski hamster,1,RNA degradation,4/53,0.41005947811788507,0.7290017101944659,1.3734671803410181,TOB1;BTG2;LSM5;BTG1,4
Roborovski hamster,1,TGF-beta signaling pathway,3/38,0.4145303842282257,0.7290017101944659,1.4841410211060015,SMAD7;MYC;RHOA,3
Roborovski hamster,1,Insulin signaling pathway,5/68,0.40493467970563113,0.7290017101944659,1.3113657343522493,MKNK2;PIK3CB;EIF4E2;RPS6;RHEB,5
Roborovski hamster,1,Proteasome,3/39,0.431190410760049,0.7385815035660228,1.4463379796089249,PSMB5;PSMA2;PSMB4,3
Roborovski hamster,1,Prolactin signaling pathway,3/39,0.431190410760049,0.7385815035660228,1.4463379796089249,FOS;IRF1;PIK3CB,3
Roborovski hamster,1,Leishmaniasis,3/39,0.431190410760049,0.7385815035660228,1.4463379796089249,NFKBIA;FOS;JUN,3
Roborovski hamster,1,Longevity regulating pathway,4/55,0.4380802055465135,0.7385815035660228,1.323551119389871,EIF4E2;CAMK4;PIK3CB;RHEB,4
Roborovski hamster,1,Bladder cancer,2/24,0.4376612944833808,0.7385815035660228,1.6652586002059298,RASSF1;MYC,2
Roborovski hamster,1,Circadian entrainment,2/25,0.4587559358912753,0.7547275074340336,1.5997006823427948,FOS;GNG5,2
Roborovski hamster,1,ECM-receptor interaction,2/25,0.4587559358912753,0.7547275074340336,1.5997006823427948,ITGB7;CD47,2
Roborovski hamster,1,Dilated cardiomyopathy (DCM),2/25,0.4587559358912753,0.7547275074340336,1.5997006823427948,ACTB;ITGB7,2
Roborovski hamster,1,Mitophagy,3/41,0.46396819058063204,0.7571960870275914,1.376197396590252,UBB;JUN;GABARAP,3
Roborovski hamster,1,Hypertrophic cardiomyopathy (HCM),2/26,0.47938448362602754,0.7591441866608789,1.5390905318655568,ACTB;ITGB7,2
Roborovski hamster,1,Neuroactive ligand-receptor interaction,2/26,0.47938448362602754,0.7591441866608789,1.5390905318655568,TSPO;S1PR4,2
Roborovski hamster,1,Renal cell carcinoma,3/42,0.48004705921202634,0.7591441866608789,1.34360265506981,JUN;PIK3CB;VHL,3
Roborovski hamster,1,NF-kappa B signaling pathway,4/58,0.4793435834605973,0.7591441866608789,1.255076522956887,NFKBIA;LCK;LTB;GADD45B,4
Roborovski hamster,1,AMPK signaling pathway,4/59,0.4928413362659825,0.764406472968049,1.2337861022172198,PPP2R5A;PIK3CB;EEF2;RHEB,4
Roborovski hamster,1,Prostate cancer,3/43,0.4958963392914881,0.764406472968049,1.3125065223549055,NFKBIA;PIK3CB;TCF7,3
Roborovski hamster,1,Vibrio cholerae infection,2/27,0.49952475150924425,0.764406472968049,1.482888392332118,ACTB;SEC61A1,2
Roborovski hamster,1,Ubiquitin mediated proteolysis,5/76,0.5021101342045028,0.764406472968049,1.1727296742251876,UBE2B;VHL;CDC34;UBE2S;UBE2J2,5
Roborovski hamster,1,Endocytosis,8/126,0.5118863598570936,0.7735171660062748,1.0958485038928392,ARPC5L;WIPF1;GRK6;ARPC3;ARPC1B;CHMP2A;UBB;RHOA,8
Roborovski hamster,1,E2F Targets,8/104,0.30505904874189915,0.7795953467848533,1.3312564052587568,SRSF2;HMGB2;UBE2S;MYC;JPT1;SNRPB;SLBP;NUDT21,8
Roborovski hamster,1,Herpes simplex virus 1 infection,6/95,0.5306302756212558,0.7924010871447048,1.1097354823255654,SRSF2;PIK3CB;SRSF5;IRF3;NFKBIA;RHEB,6
Roborovski hamster,1,Drug metabolism,2/31,0.5749057555523838,0.8157860652542327,1.2937637323148319,IMPDH2;MGST3,2
Roborovski hamster,1,GnRH signaling pathway,2/31,0.5749057555523838,0.8157860652542327,1.2937637323148319,JUN;EGR1,2
Roborovski hamster,1,Hepatitis C,5/83,0.5817353244655885,0.8157860652542327,1.0732147178914662,PIK3CB;EIF3E;IRF3;MYC;NFKBIA,5
Roborovski hamster,1,Glutathione metabolism,2/31,0.5749057555523838,0.8157860652542327,1.2937637323148319,GPX1;MGST3,2
Roborovski hamster,1,Estrogen signaling pathway,3/50,0.5993460869465074,0.8261256874127534,1.1293164335888841,FOS;JUN;PIK3CB,3
Roborovski hamster,1,Phagosome,4/70,0.6296881829112363,0.8451078244335013,1.039454389508342,ACTB;TUBA4A;SEC61A1;CORO1A,4
Roborovski hamster,1,Epithelial cell signaling in Helicobacter pylori infection,2/34,0.625798202739791,0.8451078244335013,1.1807000768697151,NFKBIA;JUN,2
Roborovski hamster,1,Wnt-beta Catenin Signaling,2/20,0.3492508400410078,0.84555466536244,1.9914492159151864,MYC;TCF7,2
Roborovski hamster,1,Central carbon metabolism in cancer,2/35,0.6416805593341035,0.8500184032737476,1.1472587139915822,PIK3CB;MYC,2
Roborovski hamster,1,AGE-RAGE signaling pathway in diabetic complications,3/57,0.6878938380127729,0.8644382223302476,0.990729149044155,JUN;PIK3CB;EGR1,3
Roborovski hamster,1,JAK-STAT signaling pathway,3/58,0.6992693064428915,0.8644382223302476,0.9736384094360748,PIK3CB;MCL1;MYC,3
Roborovski hamster,1,Autophagy,4/77,0.7034154162099073,0.8644382223302476,0.9445110952640631,PIK3CB;DDIT4;GABARAP;RHEB,4
Roborovski hamster,1,mRNA surveillance pathway,3/56,0.6761999189570818,0.8644382223302476,1.0084248705852645,PPP2R5A;PYM1;NUDT21,3
Roborovski hamster,1,Viral carcinogenesis,5/94,0.6915994644429095,0.8644382223302476,0.9466208618750992,JUN;PIK3CB;IRF3;NFKBIA;RHOA,5
Roborovski hamster,1,Cytokine-cytokine receptor interaction,3/61,0.7315041155339319,0.8674143663768694,0.9257009690719475,LTB;TNFRSF18;CD27,3
Roborovski hamster,1,Phospholipase D signaling pathway,3/64,0.7609636732398681,0.8726850886017483,0.8822228254858786,PIK3CB;RHEB;RHOA,3
Roborovski hamster,1,Vascular smooth muscle contraction,2/44,0.7614605184858392,0.8726850886017483,0.9139206651452825,MYL6;RHOA,2
Roborovski hamster,1,Purine metabolism,2/44,0.7614605184858392,0.8726850886017483,0.9139206651452825,IMPDH2;NT5C,2
Roborovski hamster,1,Tuberculosis,4/86,0.7818060992203366,0.8774776059090575,0.8450205581905785,CAMP;LSP1;RHOA;CORO1A,4
Roborovski hamster,1,Insulin resistance,2/46,0.7828476680169043,0.8774776059090575,0.8743340427603666,NFKBIA;PIK3CB,2
Roborovski hamster,1,Human papillomavirus infection,7/143,0.7825047791828617,0.8774776059090575,0.8478132806042533,PIK3CB;TCF7;ITGB7;IRF1;IRF3;PPP2R5A;RHEB,7
Roborovski hamster,1,Protein processing in endoplasmic reticulum,5/105,0.7800685335158426,0.8774776059090575,0.8464257246488751,SEC61A1;SSR4;UBE2J2;PPP1R15A;DDIT3,5
Roborovski hamster,1,Necroptosis,3/70,0.812015695576388,0.8797286206098109,0.8063673409314605,FTL;PYCARD;CHMP2A,3
Roborovski hamster,1,Cushing syndrome,2/48,0.8025355419776532,0.8797286206098109,0.8380122964484336,NR4A1;TCF7,2
Roborovski hamster,1,Signaling pathways regulating pluripotency of stem cells,2/52,0.8372164137824314,0.8888366397786648,0.773670917267295,PIK3CB;MYC,2
Roborovski hamster,1,Myc Targets V2,3/39,0.431190410760049,0.916717755529543,1.4463379796089249,NPM1;MYC;DUSP2,3
Roborovski hamster,1,KRAS Signaling Up,5/74,0.4782875246241094,0.916717755529543,1.2045973591872807,GADD45G;CD37;SATB1;PPP1R15A;DUSP6,5
Roborovski hamster,1,IL-6/JAK/STAT3 Signaling,3/41,0.46396819058063204,0.916717755529543,1.376197396590252,LTB;IRF1;JUN,3
Roborovski hamster,1,mTORC1 Signaling,9/132,0.4203687743964263,0.916717755529543,1.1712581102244761,ARPC5L;PSMB5;DDIT4;CORO1A;SEC11A;TUBA4A;BTG2;PPP1R15A;DDIT3,9
Roborovski hamster,1,Unfolded Protein Response,5/73,0.46623519551262027,0.916717755529543,1.221181562585921,DDIT4;SEC11A;EEF2;RPS14;NPM1,5
Roborovski hamster,1,cGMP-PKG signaling pathway,2/59,0.8849043973241315,0.9210229441536879,0.6818898322589062,VASP;RHOA,2
Roborovski hamster,1,UV Response Dn,3/68,0.7961170598914198,0.9985034830263168,0.8301759966675187,DUSP1;SMAD7;MYC,3
Roborovski hamster,1,Pperoxisome,3/56,0.6761999189570818,0.9985034830263168,1.0084248705852645,TSPO;SCGB1A1;PRDX5,3
Roborovski hamster,1,heme Metabolism,6/107,0.648243564666222,0.9985034830263168,0.9839610883112935,PRDX2;RBM38;MGST3;GLRX5;TSPAN5;BTG2,6
Roborovski hamster,1,Interferon Gamma Response,7/132,0.7079770577258081,0.9985034830263168,0.9198298672073988,ITGB7;PSMA2;IRF1;CD69;IFITM2;NFKBIA;BTG1,7
Roborovski hamster,1,Interferon Alpha Response,3/70,0.812015695576388,0.9985034830263168,0.8063673409314605,IFITM2;IRF1;CD47,3
Roborovski hamster,1,G2-M Checkpoint,4/103,0.8844129888632124,0.9985034830263168,0.704302595126364,SRSF2;JPT1;UBE2S;MYC,4
Roborovski hamster,1,Estrogen Response Late,4/77,0.7034154162099073,0.9985034830263168,0.9445110952640631,TOB1;FOS;ZFP36;DUSP2,4
Roborovski hamster,1,Estrogen Response Early,3/70,0.812015695576388,0.9985034830263168,0.8063673409314605,TOB1;FOS;MYC,3
Roborovski hamster,1,DNA Repair,6/103,0.6110286908251719,0.9985034830263168,1.0226453222190648,EDF1;SEC61A1;POLR1D;NT5C;IMPDH2;NUDT21,6
Roborovski hamster,1,Coagulation,2/50,0.8206248495077172,0.9985034830263168,0.8045675201414061,DUSP6;FURIN,2
Roborovski hamster,1,Bile Acid Metabolism,2/39,0.6999217013507077,0.9985034830263168,1.0304255981135475,PRDX5;LCK,2
Roborovski hamster,1,Adipogenesis,4/123,0.9491961065962935,0.9985034830263168,0.5883501892673065,GADD45A;NDUFAB1;MGST3;TOB1,4
Roborovski hamster,1,Myogenesis,3/64,0.7609636732398681,0.9985034830263168,0.8822228254858786,LSP1;GADD45B;OCEL1,3
Roborovski hamster,1,Complement,4/100,0.8700902712097549,0.9985034830263168,0.7256759117287425,LCK;PFN1;IRF1;DUSP6,4
Roborovski hamster,2,Lysosome,23/75,1.7173695915331586e-07,4.5853768093935334e-05,3.40155007374418,PSAP;CTSD;CTSZ;CTSB;MAN2B1;LAPTM4A;LAMP2;HEXB;CTSL;CTSH;CD63;CTSA;ATP6AP1;CLTB;GNS;PPT1;CTSC;HGSNAT;SORT1;LAMP1;NPC2;GAA;LGMN,23
Roborovski hamster,2,Coagulation,17/50,1.4193584020069118e-06,6.954856169833869e-05,3.7627613236690998,CSRP1;FN1;LAMP2;BMP1;PDGFB;DPP4;CTSH;CRIP2;CTSB;LRP1;TIMP1;THBD;GNB2;MMP14;SPARC;LGMN;PLEK,17
Roborovski hamster,2,Complement,23/100,3.734673359557061e-05,0.0009149949730914801,2.5451823850181405,CSRP1;CTSD;CTSB;PLEK;LYN;GNAI2;FN1;LAMP2;USP8;CTSL;DPP4;CTSH;DOCK9;MMP14;CTSC;PSMB9;PDGFB;TIMP1;LRP1;GNB2;CALM3;ANXA5;LGMN,23
Roborovski hamster,2,Angiogenesis,5/14,0.00702973707784826,0.11481903893818825,4.058074688312067,LRPAP1;NRP1;THBD;TIMP1;APP,5
Roborovski hamster,2,Myogenesis,12/64,0.014720401600656071,0.1442599356864295,2.081631161860731,ATP6AP1;SCD;PRNP;MEF2D;GAA;PDLIM7;SPTAN1;EIF4A2;SPARC;APP;MYO1C;SOD3,12
Roborovski hamster,2,Epithelial Mesenchymal Transition,13/71,0.013811711614979742,0.1442599356864295,2.0292745880728713,FN1;ECM1;BMP1;DST;SDC4;TIMP1;LRP1;SERPINH1;MMP14;SPARC;COLGALT1;PMP22;COL4A1,13
Roborovski hamster,2,IL-2/STAT5 Signaling,16/102,0.02762562433374463,0.19337937033621241,1.7304530819251247,NRP1;BMPR2;ECM1;AHR;AHNAK;CTSZ;PLEC;PRNP;CD79B;ANXA4;PNP;CD81;CYFIP1;SNX9;MYO1C;IFNGR1,16
Roborovski hamster,2,TGF-beta Signaling,8/39,0.0260863182517929,0.19337937033621241,2.304820899542149,HDAC1;BMPR2;TJP1;FKBP1A;SPTBN1;ENG;ID1;CDK9,8
Roborovski hamster,2,Circadian entrainment,8/25,0.0014778866928122723,0.19729787349043834,3.5781560283687943,GNAI2;MAPK3;GNAS;GNB1;CALM2;GNB2;CALM3;GNG5,8
Roborovski hamster,2,UV Response Up,14/91,0.04361436516672053,0.2273879574370018,1.7006563955100105,CLTB;LYN;PPT1;TMBIM6;MGAT1;ALAS1;CEBPG;ALDOA;PPP1R2;SLC25A4;MMP14;GGH;HYAL2;BSG,14
Roborovski hamster,2,Protein Secretion,10/59,0.04640570559938812,0.2273879574370018,1.8905410157231124,RAB14;TMED10;PPT1;LAMP2;GNAS;DST;CTSC;CD63;COPB2;TSPAN8,10
Roborovski hamster,2,Adipogenesis,18/123,0.03789728906110875,0.2273879574370018,1.6104211577895788,CAVIN1;RTN3;CCNG2;COL4A1;APLP2;CD151;ALDH2;CYP4B1;IDH1;DNAJC15;SPARCL1;APOE;ALDOA;UQCRQ;POR;ACO2;CAVIN2;IFNGR1,18
Roborovski hamster,2,Mitotic Spindle,15/102,0.052888381807053214,0.23559370077687342,1.622776832419487,CCDC88A;ARHGAP29;EPB41L2;MID1IP1;DST;KLC1;DYNC1H1;SPTAN1;ARHGEF2;WASF2;KIF5B;SPTBN1;CD2AP;HOOK3;RFC1,15
Roborovski hamster,2,Bile Acid Metabolism,7/39,0.06821727037520214,0.2387604463132075,2.0302098233010337,IDH2;HSD17B4;IDH1;CROT;NEDD4;ABCD3;HSD3B7,7
Roborovski hamster,2,Xenobiotic Metabolism,12/79,0.06381703263049039,0.2387604463132075,1.684828593447694,TMBIM6;ALAS1;ALDH2;BLVRB;IDH1;XDH;APOE;CROT;POR;MARCHF6;ACO2;JUP,12
Roborovski hamster,2,mTORC1 Signaling,18/132,0.06768360473742716,0.2387604463132075,1.4988581230090665,HSP90B1;TPI1;PPIA;SCD;CTSC;EDEM1;IDH1;IFI30;SERPINH1;ACACA;CANX;ALDOA;HMGCS1;SQLE;PNP;ADD3;LGMN;TCEA1,18
Roborovski hamster,2,Oxidative Phosphorylation,19/143,0.07603018961092706,0.24836528606236172,1.4587094415114639,COX17;COX7C;ACO2;ATP5ME;NDUFC1;ALAS1;IDH1;UQCRQ;POR;ATP6AP1;IDH2;NDUFA3;OAT;SLC25A4;CYB5R3;HTRA2;NDUFB4;MDH1;COX6C,19
Roborovski hamster,2,KRAS Signaling Up,11/74,0.0836286455410444,0.25611272696944853,1.652562564229164,NRP1;TSPAN7;TSPAN13;AKAP12;SPARCL1;ACE;CROT;JUP;ENG;TMEM100;KLF4,11
Roborovski hamster,2,Dopaminergic synapse,11/52,0.007808665655566417,0.2589285225892557,2.3533097071163795,GNAI2;GNAS;PPP1CC;PPP2R5C;KIF5B;GNB1;CALM2;GNB2;CALM3;GNG5;PPP2R1A,11
Roborovski hamster,2,Glycosaminoglycan degradation,4/10,0.01022781853792682,0.2589285225892557,4.580243931892284,HEXB;GNS;HYAL2;HGSNAT,4
Roborovski hamster,2,Glutamatergic synapse,7/27,0.01044768416951976,0.2589285225892557,2.9216806982312504,GNAI2;MAPK3;GNAS;GNB1;GNB2;GNG5;GRK2,7
Roborovski hamster,2,Morphine addiction,6/19,0.006271720099009442,0.2589285225892557,3.5694091037602487,GNAI2;GNAS;GNB1;GNB2;GNG5;GRK2,6
Roborovski hamster,2,Phototransduction,3/4,0.0030733581257792048,0.2589285225892557,8.306141584622598,GNB1;CALM2;CALM3,3
Roborovski hamster,2,Olfactory transduction,4/10,0.01022781853792682,0.2589285225892557,4.580243931892284,GNB1;CALM2;CALM3;GRK2,4
Roborovski hamster,2,Cholesterol metabolism,6/21,0.010667467222778323,0.2589285225892557,3.2363453458784543,LRPAP1;SORT1;NPC2;LRP1;APOE;PLTP,6
Roborovski hamster,2,Alcoholism,10/44,0.006518080641959398,0.2589285225892557,2.5338469952695766,HDAC1;GNAI2;MAPK3;GNAS;PPP1CC;GNB1;CALM2;GNB2;CALM3;GNG5,10
Roborovski hamster,2,Antigen processing and presentation,7/27,0.01044768416951976,0.2589285225892557,2.9216806982312504,CD74;CTSL;CANX;IFI30;CTSB;PDIA3;LGMN,7
Roborovski hamster,2,UV Response Dn,10/68,0.10159410939266551,0.2833434593953311,1.63979255362252,NRP1;TJP1;ADD3;ID1;ATP2B1;PLPP3;NIPBL;PMP22;ANXA4;ANXA2,10
Roborovski hamster,2,Estrogen Response Late,11/77,0.10408535243093797,0.2833434593953311,1.5878307900328374,IDH2;BLVRB;FABP5;RABEP1;TSPAN13;EMP2;PTPN6;RBBP8;ADD3;COX6C;KLF4,11
Roborovski hamster,2,heme Metabolism,14/107,0.12685759722041415,0.3271590665158049,1.4438241116599013,EZH1;ENDOD1;PGLS;LAMP2;TNS1;MARCHF2;HTRA2;BLVRB;CTSB;CIR1;BCAM;BSG;TCEA1;HEBP1,14
Roborovski hamster,2,Pperoxisome,8/56,0.15120137813358056,0.3704433764272724,1.606981736019582,CNBP;IDH2;SCGB1A1;HSD17B4;IDH1;ABCD3;SLC25A4;HSD3B7,8
Roborovski hamster,2,Renin secretion,6/23,0.01688914930292856,0.3757835719901605,2.9599732914659014,GNAI2;GNAS;CTSB;ACE;CALM2;CALM3,6
Roborovski hamster,2,Serotonergic synapse,7/30,0.018725124201950823,0.3845852432246823,2.633048734626795,GNAI2;MAPK3;GNAS;GNB1;GNB2;GNG5;APP,7
Roborovski hamster,2,Other glycan degradation,3/7,0.02166782276452667,0.41323633415204436,4.981322081575246,HEXB;MAN2B1;MAN2B2,3
Roborovski hamster,2,IL-6/JAK/STAT3 Signaling,6/41,0.18294655844561775,0.4268753030397748,1.6713469654700226,IFNAR1;PTPN11;CXCL13;ACVRL1;CCR1;IFNGR1,6
Roborovski hamster,2,Cholesterol Homeostasis,6/43,0.2129770233435767,0.4743579156288754,1.5939964708061576,SCD;FABP5;HMGCS1;ANXA5;SQLE;LGMN,6
Roborovski hamster,2,Phagosome,12/70,0.028505423723018744,0.5073965422697336,1.9026478756829355,TUBB6;ATP6V1B2;LAMP2;LAMP1;DYNC1H1;CTSL;CANX;EEA1;SEC61G;CYBB;ATP6AP1;SFTPA1,12
Roborovski hamster,2,Unfolded Protein Response,9/73,0.24453996512499449,0.5209764474402057,1.3792357522719232,EIF4A1;HSP90B1;DNAJC3;CEBPG;EDEM1;KIF5B;EIF4A2;EEF2;PDIA6,9
Roborovski hamster,2,Apical Junction,9/74,0.2571665911316436,0.5250484568937723,1.3605051007855724,EPB41L2;GNAI2;BMP1;LIMA1;TJP1;CTNNA1;JUP;BAIAP2;SYK,9
Roborovski hamster,2,Vibrio cholerae infection,6/27,0.03595459901299081,0.5344735803123991,2.527827897293546,ATP6V1B2;GNAS;TJP1;KDELR1;SEC61G;ATP6AP1,6
Roborovski hamster,2,Endocrine and other factor-regulated calcium reabsorption,4/14,0.03603192676263365,0.5344735803123991,3.3146296674148132,CLTB;ATP2B1;RAB11A;GNAS,4
Roborovski hamster,2,Melanogenesis,6/27,0.03595459901299081,0.5344735803123991,2.527827897293546,GNAI2;MAPK3;EDNRB;GNAS;CALM2;CALM3,6
Roborovski hamster,2,Adrenergic signaling in cardiomyocytes,9/52,0.05100211149364283,0.5385276933330275,1.9374091665651767,GNAI2;MAPK3;GNAS;PPP1CC;CALM2;ATP2B1;CALM3;PPP2R5C;PPP2R1A,9
Roborovski hamster,2,Adherens junction,7/37,0.053631002667298276,0.5385276933330275,2.1391673746813935,MAPK3;TJP1;WASF2;CTNNA1;PTPN6;BAIAP2;CSNK2A2,7
Roborovski hamster,2,Tuberculosis,13/86,0.0570230381694078,0.5385276933330275,1.6733583070778237,MAPK3;LAMP2;CTSD;CD74;LAMP1;CEBPG;EEA1;CALM2;CALM3;LBP;ATP6AP1;SYK;IFNGR1,13
Roborovski hamster,2,cGMP-PKG signaling pathway,10/59,0.04640570559938812,0.5385276933330275,1.8905410157231124,GNAI2;GTF2I;EDNRB;MAPK3;PPP1CC;MEF2D;CALM2;ATP2B1;SLC25A4;CALM3,10
Roborovski hamster,2,Gap junction,6/28,0.042261071887231,0.5385276933330275,2.438745294108894,TUBB6;GNAI2;MAPK3;GNAS;TJP1;PDGFB,6
Roborovski hamster,2,Primary bile acid biosynthesis,2/4,0.046536351763586704,0.5385276933330275,5.922961714874099,HSD3B7;HSD17B4,2
Roborovski hamster,2,Salivary secretion,5/21,0.04128466082549367,0.5385276933330275,2.7338085579820017,GNAS;CALM2;CST3;CALM3;ATP2B1,5
Roborovski hamster,2,Ascorbate and aldarate metabolism,2/4,0.046536351763586704,0.5385276933330275,5.922961714874099,ALDH2;UGT1A1,2
Roborovski hamster,2,Amphetamine addiction,5/23,0.05849177193504794,0.5385276933330275,2.500351307042355,HDAC1;GNAS;PPP1CC;CALM2;CALM3,5
Roborovski hamster,2,Alzheimer disease,15/101,0.04917327041391961,0.5385276933330275,1.639027846726323,RTN3;COX7C;MAPK3;NDUFC1;NDUFB4;NCSTN;NDUFA3;LRP1;APOE;CALM2;UQCRQ;RTN4;CALM3;APP;COX6C,15
Roborovski hamster,2,Long-term depression,5/23,0.05849177193504794,0.5385276933330275,2.500351307042355,LYN;GNAI2;MAPK3;GNAS;PPP2R1A,5
Roborovski hamster,2,Fluid shear stress and atherosclerosis,12/79,0.06381703263049039,0.5679715904113645,1.684828593447694,HSP90B1;BMPR2;SDC4;PDGFB;CTSL;GSTM1;THBD;ARHGEF2;KDR;CALM2;CALM3;CDH5,12
Roborovski hamster,2,Gastric acid secretion,4/17,0.06850611531077264,0.5900365415476223,2.7451032483999516,CALM3;GNAI2;CALM2;GNAS,4
Roborovski hamster,2,Apical Surface,2/12,0.31323838768954426,0.5903338844918333,2.129570345408593,LYN;APP,2
Roborovski hamster,2,Hedgehog Signaling,2/12,0.31323838768954426,0.5903338844918333,2.129570345408593,NRP1;DPYSL2,2
Roborovski hamster,2,Inflammatory Response,10/92,0.3632017063571044,0.6136856417757971,1.2096798762896115,LYN;IFNAR1;AHR;TIMP1;CYBB;CALCRL;ATP2B1;MMP14;AXL;SLC28A2,10
Roborovski hamster,2,Glycolysis,10/91,0.3502379138862407,0.6136856417757971,1.2230964147218994,TPI1;PGLS;PPIA;AKR1A1;IDH1;HDLBP;ALDOA;COPB2;MDH1;AK3,10
Roborovski hamster,2,Apoptosis,10/92,0.3632017063571044,0.6136856417757971,1.2096798762896115,PPT1;HGF;DNAJC3;GSTM1;SPTAN1;TIMP1;DAP;APP;LMNA;IFNGR1,10
Roborovski hamster,2,Spermatogenesis,4/33,0.37645023075846806,0.6148687102388312,1.430375594554699,SEPTIN4;PRKAR2A;ACE;CSNK2A2,4
Roborovski hamster,2,ECM-receptor interaction,5/25,0.07921067588030847,0.62203677823654,2.303514801348143,FN1;LAMB2;SDC4;DAG1;COL4A1,5
Roborovski hamster,2,Ferroptosis,5/25,0.07921067588030847,0.62203677823654,2.303514801348143,PCBP1;PRNP;CYBB;FTH1;PCBP2,5
Roborovski hamster,2,Peroxisome,7/40,0.07631897073729493,0.62203677823654,1.979766512476793,IDH2;HSD17B4;IDH1;XDH;CROT;ABCD3;PEX3,7
Roborovski hamster,2,Oocyte meiosis,8/49,0.08431581122103388,0.6432091884576013,1.8362776703202235,MAPK3;PPP1CC;SLK;CALM2;ANAPC4;PPP2R5C;CALM3;PPP2R1A,8
Roborovski hamster,2,Hypoxia,10/96,0.4154895423734901,0.6567415347193876,1.158794352287359,CAVIN1;CCNG2;TPI1;SDC4;PDGFB;GAA;HDLBP;AKAP12;ALDOA;ANXA2,10
Roborovski hamster,2,Arrhythmogenic right ventricular cardiomyopathy (ARVC),4/19,0.09627028875321286,0.6947072188407523,2.4627739124780543,JUP;DAG1;CTNNA1;LMNA,4
Roborovski hamster,2,Allograft Rejection,11/110,0.4614778171498597,0.7066379075107228,1.1077612067397202,LYN;IFNAR2;CD74;EIF3J;CXCL13;TIMP1;PTPN6;CD79A;CCR1;LY86;IFNGR1,11
Roborovski hamster,2,Cytokine-cytokine receptor interaction,9/61,0.11475309073040393,0.7755006314357856,1.6515154665613152,TNFSF13;TNFRSF13C;IFNAR1;IFNAR2;BMPR2;CXCL13;ACVRL1;CCR1;IFNGR1,9
Roborovski hamster,2,Vascular smooth muscle contraction,7/44,0.11406206560470795,0.7755006314357856,1.8006644201120732,MAPK3;GNAS;RAMP2;PPP1CC;CALM2;CALCRL;CALM3,7
Roborovski hamster,2,Mineral absorption,3/13,0.11617986987802031,0.7755006314357856,2.7647757462103453,SLC34A2;FTH1;ATP2B1,3
Roborovski hamster,2,Kaposi sarcoma-associated herpesvirus infection,13/98,0.12747181195178564,0.7793985074735609,1.4666739286725778,LYN;IFNAR1;IFNAR2;MAPK3;PDGFB;GNB1;CALM2;GNB2;CALM3;GNG5;CCR1;SYK;IFNGR1,13
Roborovski hamster,2,Citrate cycle (TCA cycle),4/21,0.12844020347878904,0.7793985074735609,2.23297096463465,IDH2;MDH1;ACO2;IDH1,4
